Country,Year,Month,AverageTicketPrice,Visitors
TIMOR-LESTE,2016,NOVEMBER,912.75,25.72
TIMOR-LESTE,2016,DECEMBER,553.61,44.64
TIMOR-LESTE,2017,JANUARY,1084.72,2.13
TIMOR-LESTE,2017,FEBRUARY,372.02,7.36
TIMOR-LESTE,2017,JUNE,861.56,34.67
TIMOR-LESTE,2017,JULY,538.3,6.96
TIMOR-LESTE,2017,AUGUST,1428.07,68.59
TIMOR-LESTE,2017,SEPTEMBER,835.68,18.9
TIMOR-LESTE,2017,OCTOBER,1094.22,59.03
TIMOR-LESTE,2017,NOVEMBER,1290.11,71.57
TIMOR-LESTE,2017,DECEMBER,1449.04,33.25
TIMOR-LESTE,2018,JANUARY,1210.06,72.54
TIMOR-LESTE,2018,FEBRUARY,1362.39,61.24
TIMOR-LESTE,2018,APRIL,1113.24,85.84
TIMOR-LESTE,2018,MAY,613.02,53.59
TIMOR-LESTE,2018,JUNE,1220.63,53.12
TIMOR-LESTE,2018,JULY,1043.39,6.37
TIMOR-LESTE,2018,AUGUST,201.02,39.38
TIMOR-LESTE,2018,SEPTEMBER,544.51,17.65
TIMOR-LESTE,2018,NOVEMBER,1430.04,22.55
TIMOR-LESTE,2018,DECEMBER,1390.15,45.38
TIMOR-LESTE,2019,JANUARY,1189.08,80.65
TIMOR-LESTE,2019,FEBRUARY,593.9,75.81
TIMOR-LESTE,2019,MAY,229.58,12.35
TIMOR-LESTE,2019,JULY,1439.28,74.71
TIMOR-LESTE,2019,AUGUST,1349.14,60.37
TIMOR-LESTE,2019,SEPTEMBER,959.01,87.59
TIMOR-LESTE,2019,OCTOBER,1286.32,89.67
TIMOR-LESTE,2019,NOVEMBER,299.7,41.04
TIMOR-LESTE,2019,DECEMBER,1232.74,35.26
TIMOR-LESTE,2020,JANUARY,1062.27,14.07
TIMOR-LESTE,2020,FEBRUARY,963.36,75.29
TIMOR-LESTE,2020,MARCH,1104.18,23.87
TIMOR-LESTE,2020,MAY,413.39,39.31
TIMOR-LESTE,2020,JUNE,648.5,5.3
TIMOR-LESTE,2020,AUGUST,390.7,20.01
TIMOR-LESTE,2020,SEPTEMBER,1180.19,5.18
TIMOR-LESTE,2020,OCTOBER,662.82,6.87
TIMOR-LESTE,2020,NOVEMBER,678.05,64.43
TIMOR-LESTE,2020,DECEMBER,728.9,5.05
TIMOR-LESTE,2021,JANUARY,392.75,79.04
TIMOR-LESTE,2021,FEBRUARY,892.97,13.63
TIMOR-LESTE,2021,MARCH,281.76,29.64
TIMOR-LESTE,2021,APRIL,612.37,87.37
TIMOR-LESTE,2021,MAY,303.3,65.06
TIMOR-LESTE,2021,AUGUST,1169.35,9.34
TIMOR-LESTE,2021,SEPTEMBER,851.99,53.04
TIMOR-LESTE,2021,OCTOBER,1199.24,5.2
TIMOR-LESTE,2021,NOVEMBER,1453.53,19.32
TIMOR-LESTE,2022,JANUARY,465.71,62.96
TIMOR-LESTE,2022,FEBRUARY,947.41,19.46
TIMOR-LESTE,2022,MARCH,596.47,48.34
TIMOR-LESTE,2022,MAY,492.72,58.36
TIMOR-LESTE,2022,JUNE,1024.51,85.76
TIMOR-LESTE,2022,JULY,991.4,47.29
TIMOR-LESTE,2022,AUGUST,412.22,52.73
TIMOR-LESTE,2022,OCTOBER,1051.22,59.38
TIMOR-LESTE,2022,NOVEMBER,519.29,51.51
TIMOR-LESTE,2022,DECEMBER,301.65,76.34
TIMOR-LESTE,2023,JANUARY,204.19,61.99
TIMOR-LESTE,2023,FEBRUARY,723.8,69.69
TIMOR-LESTE,2023,APRIL,316.39,68.25
TIMOR-LESTE,2023,MAY,674.62,85.58
TIMOR-LESTE,2023,JUNE,645.64,69.35
TIMOR-LESTE,2023,JULY,243.5,46.22
TIMOR-LESTE,2023,AUGUST,654.38,45.18
TIMOR-LESTE,2023,SEPTEMBER,970.24,54.44
TIMOR-LESTE,2023,OCTOBER,669.97,5.47
TIMOR-LESTE,2023,DECEMBER,1469.59,49.14
UGANDA,2015,JANUARY,1460.65,43.71
UGANDA,2015,MARCH,671.83,22.84
UGANDA,2015,APRIL,575.37,85.79
UGANDA,2015,MAY,1472.53,40.95
UGANDA,2015,JUNE,1328.58,79.54
UGANDA,2015,JULY,428.68,15.99
UGANDA,2015,AUGUST,993.29,55.03
UGANDA,2015,SEPTEMBER,1441.0,33.53
UGANDA,2015,OCTOBER,977.48,65.16
UGANDA,2015,NOVEMBER,1283.85,46.13
UGANDA,2015,DECEMBER,1396.92,17.48
UGANDA,2016,APRIL,901.86,34.41
UGANDA,2016,JUNE,1358.76,66.16
UGANDA,2016,AUGUST,1059.94,47.81
UGANDA,2016,OCTOBER,473.86,51.48
UGANDA,2017,FEBRUARY,1166.74,61.87
UGANDA,2017,JUNE,672.91,17.64
UGANDA,2017,JULY,626.66,48.25
UGANDA,2017,AUGUST,360.15,17.25
UGANDA,2017,SEPTEMBER,310.93,37.77
UGANDA,2017,OCTOBER,426.85,67.95
UGANDA,2017,NOVEMBER,1307.85,34.62
UGANDA,2018,JANUARY,922.13,24.9
UGANDA,2018,FEBRUARY,217.62,47.51
UGANDA,2018,MARCH,982.97,82.78
UGANDA,2018,APRIL,1128.12,16.21
UGANDA,2018,MAY,501.26,17.01
UGANDA,2018,JULY,933.05,31.11
UGANDA,2018,SEPTEMBER,1203.32,32.53
UGANDA,2018,OCTOBER,356.31,50.49
UGANDA,2018,NOVEMBER,975.47,15.52
UGANDA,2018,DECEMBER,798.77,73.55
UGANDA,2019,JANUARY,1007.96,35.18
UGANDA,2019,MARCH,342.4,41.76
UGANDA,2019,APRIL,1043.62,46.83
UGANDA,2019,MAY,513.6,46.46
UGANDA,2019,JULY,325.28,39.54
UGANDA,2019,AUGUST,1483.78,7.92
UGANDA,2019,SEPTEMBER,959.47,66.83
UGANDA,2019,OCTOBER,570.08,32.47
UGANDA,2019,NOVEMBER,793.97,68.22
UGANDA,2019,DECEMBER,1471.42,80.29
UGANDA,2020,JANUARY,752.58,21.1
UGANDA,2020,FEBRUARY,1262.77,49.19
UGANDA,2020,MARCH,1090.97,51.44
UGANDA,2020,JUNE,1024.39,86.68
UGANDA,2020,JULY,412.01,2.61
UGANDA,2020,SEPTEMBER,806.72,63.47
UGANDA,2020,OCTOBER,725.07,13.12
UGANDA,2020,DECEMBER,676.59,70.35
UGANDA,2021,JANUARY,784.76,30.94
UGANDA,2021,FEBRUARY,612.54,8.64
UGANDA,2021,MARCH,1408.71,26.54
UGANDA,2021,APRIL,1467.01,3.33
UGANDA,2021,MAY,285.71,59.63
UGANDA,2021,JUNE,958.69,50.84
UGANDA,2021,JULY,1074.62,26.42
UGANDA,2021,OCTOBER,594.93,26.9
UGANDA,2021,DECEMBER,1213.64,66.43
UGANDA,2022,MARCH,972.47,8.15
UGANDA,2022,APRIL,1461.44,79.14
UGANDA,2022,MAY,1269.2,18.81
UGANDA,2022,JUNE,502.19,83.98
UGANDA,2022,JULY,364.71,80.15
UGANDA,2022,AUGUST,1194.8,65.36
UGANDA,2022,SEPTEMBER,1407.79,85.47
UGANDA,2022,OCTOBER,1326.01,25.31
UGANDA,2022,NOVEMBER,803.84,46.92
UGANDA,2022,DECEMBER,698.36,8.14
UGANDA,2023,FEBRUARY,798.52,10.65
UGANDA,2023,MARCH,1393.46,85.74
UGANDA,2023,MAY,1153.36,54.27
UGANDA,2023,JUNE,1420.65,68.5
UGANDA,2023,JULY,1094.42,76.2
UGANDA,2023,AUGUST,716.76,82.12
UGANDA,2023,OCTOBER,1047.5,30.41
UGANDA,2023,NOVEMBER,1289.19,84.49
UGANDA,2023,DECEMBER,1166.96,25.94
CUBA,2016,JANUARY,896.63,67.5
CUBA,2016,MAY,336.83,3.18
CUBA,2016,JUNE,407.38,37.4
CUBA,2016,DECEMBER,525.53,86.15
CUBA,2017,MAY,1446.04,78.13
CUBA,2017,JUNE,729.16,22.34
CUBA,2017,SEPTEMBER,1254.07,8.82
CUBA,2018,JUNE,1112.28,76.97
CUBA,2018,JULY,862.67,25.81
CUBA,2018,AUGUST,705.56,29.19
CUBA,2018,SEPTEMBER,1333.17,65.96
CUBA,2019,JUNE,1410.03,75.54
CUBA,2019,AUGUST,1017.05,29.03
CUBA,2019,SEPTEMBER,1481.84,66.73
CUBA,2019,OCTOBER,834.22,76.98
CUBA,2019,DECEMBER,940.09,29.69
CUBA,2020,NOVEMBER,539.08,8.93
CUBA,2021,FEBRUARY,483.41,31.82
CUBA,2021,MAY,1394.06,50.24
CUBA,2021,JUNE,1314.23,68.33
CUBA,2022,JANUARY,488.37,68.59
CUBA,2022,SEPTEMBER,1260.64,52.99
CUBA,2023,NOVEMBER,227.29,16.51
JORDAN,2015,FEBRUARY,451.19,47.5
JORDAN,2015,AUGUST,433.12,20.69
JORDAN,2015,OCTOBER,705.17,59.8
JORDAN,2015,NOVEMBER,1363.85,22.2
JORDAN,2016,APRIL,643.41,36.37
JORDAN,2017,MARCH,1471.65,29.56
JORDAN,2017,APRIL,258.76,78.16
JORDAN,2017,MAY,653.72,4.64
JORDAN,2017,AUGUST,452.04,16.22
JORDAN,2017,NOVEMBER,1014.53,50.54
JORDAN,2018,JANUARY,310.45,82.25
JORDAN,2018,AUGUST,976.62,24.12
JORDAN,2018,SEPTEMBER,1054.87,54.88
JORDAN,2019,JANUARY,1095.03,55.33
JORDAN,2019,FEBRUARY,698.97,66.81
JORDAN,2019,OCTOBER,1276.06,64.04
JORDAN,2020,MAY,1153.0,65.28
JORDAN,2021,OCTOBER,1432.4,66.53
JORDAN,2021,NOVEMBER,798.08,70.3
JORDAN,2021,DECEMBER,1310.56,17.29
JORDAN,2022,APRIL,1168.94,13.09
JORDAN,2022,JUNE,239.15,76.11
JORDAN,2023,APRIL,498.16,43.79
JORDAN,2023,JULY,637.17,4.69
CAPE VERDE,2015,JANUARY,1186.44,26.27
CAPE VERDE,2015,FEBRUARY,1246.5,16.14
CAPE VERDE,2015,MAY,578.71,71.16
CAPE VERDE,2015,JUNE,1173.86,10.14
CAPE VERDE,2015,AUGUST,581.97,85.47
CAPE VERDE,2015,SEPTEMBER,780.01,67.14
CAPE VERDE,2015,NOVEMBER,218.77,67.49
CAPE VERDE,2015,DECEMBER,1294.03,83.22
CAPE VERDE,2016,JANUARY,347.28,10.43
CAPE VERDE,2016,FEBRUARY,734.52,61.88
CAPE VERDE,2016,APRIL,1169.1,41.0
CAPE VERDE,2016,MAY,783.39,55.85
CAPE VERDE,2016,JUNE,1185.83,46.96
CAPE VERDE,2016,AUGUST,275.77,47.51
CAPE VERDE,2016,SEPTEMBER,1279.8,9.71
CAPE VERDE,2016,OCTOBER,1165.55,50.72
CAPE VERDE,2016,NOVEMBER,226.6,71.26
CAPE VERDE,2016,DECEMBER,953.11,77.5
CAPE VERDE,2017,AUGUST,861.66,37.57
CAPE VERDE,2017,NOVEMBER,1403.63,8.08
CAPE VERDE,2017,DECEMBER,604.65,4.14
CAPE VERDE,2018,FEBRUARY,1087.49,63.4
CAPE VERDE,2018,MARCH,1007.36,70.47
CAPE VERDE,2018,APRIL,1153.91,57.69
CAPE VERDE,2018,MAY,846.47,60.61
CAPE VERDE,2018,JULY,702.36,41.48
CAPE VERDE,2018,OCTOBER,1163.76,9.74
CAPE VERDE,2019,JANUARY,871.29,42.97
CAPE VERDE,2019,MARCH,1393.91,72.8
CAPE VERDE,2019,APRIL,1121.65,30.54
CAPE VERDE,2019,MAY,775.81,66.6
CAPE VERDE,2019,JUNE,297.41,57.95
CAPE VERDE,2019,AUGUST,352.23,58.51
CAPE VERDE,2019,SEPTEMBER,731.15,55.94
CAPE VERDE,2019,OCTOBER,1247.1,24.0
CAPE VERDE,2019,NOVEMBER,1056.53,73.69
CAPE VERDE,2019,DECEMBER,325.9,24.82
CAPE VERDE,2020,JANUARY,603.15,23.97
CAPE VERDE,2020,FEBRUARY,1229.19,80.94
CAPE VERDE,2020,MARCH,873.0,47.61
CAPE VERDE,2020,APRIL,661.86,27.35
CAPE VERDE,2020,MAY,689.06,68.04
CAPE VERDE,2020,JUNE,1243.41,56.58
CAPE VERDE,2020,SEPTEMBER,522.52,40.5
CAPE VERDE,2020,OCTOBER,1231.34,53.29
CAPE VERDE,2020,NOVEMBER,1290.03,47.82
CAPE VERDE,2021,FEBRUARY,1063.69,26.72
CAPE VERDE,2021,MARCH,280.27,88.16
CAPE VERDE,2021,APRIL,1164.95,36.14
CAPE VERDE,2021,JUNE,522.61,47.54
CAPE VERDE,2021,AUGUST,488.9,2.87
CAPE VERDE,2021,OCTOBER,1175.82,59.24
CAPE VERDE,2021,NOVEMBER,640.94,83.16
CAPE VERDE,2021,DECEMBER,1301.73,68.58
CAPE VERDE,2022,MARCH,1495.97,15.73
CAPE VERDE,2022,MAY,326.34,31.21
CAPE VERDE,2022,JUNE,204.09,14.96
CAPE VERDE,2022,AUGUST,316.5,51.13
CAPE VERDE,2022,SEPTEMBER,1023.54,13.47
CAPE VERDE,2022,OCTOBER,710.36,82.49
CAPE VERDE,2022,NOVEMBER,1229.84,57.5
CAPE VERDE,2022,DECEMBER,1171.64,50.31
CAPE VERDE,2023,JANUARY,320.35,21.14
CAPE VERDE,2023,FEBRUARY,1336.16,42.88
CAPE VERDE,2023,MARCH,1259.73,42.23
CAPE VERDE,2023,APRIL,873.67,71.53
CAPE VERDE,2023,MAY,633.38,34.26
CAPE VERDE,2023,JUNE,1293.58,60.1
CAPE VERDE,2023,JULY,893.33,2.38
MAURITANIA,2015,JANUARY,1482.01,40.86
MAURITANIA,2015,FEBRUARY,770.15,5.35
MAURITANIA,2015,MARCH,790.93,68.27
MAURITANIA,2015,APRIL,1236.37,29.04
MAURITANIA,2015,MAY,863.84,39.14
MAURITANIA,2015,JUNE,1132.51,3.58
MAURITANIA,2015,JULY,388.3,89.47
MAURITANIA,2015,AUGUST,1047.45,70.35
MAURITANIA,2015,OCTOBER,446.45,65.72
MAURITANIA,2015,NOVEMBER,1221.2,56.76
MAURITANIA,2015,DECEMBER,474.3,72.34
MAURITANIA,2016,FEBRUARY,1268.14,32.52
MAURITANIA,2016,MARCH,1275.71,7.26
MAURITANIA,2016,APRIL,773.68,80.52
MAURITANIA,2016,JULY,236.67,47.65
MAURITANIA,2016,AUGUST,1197.29,15.05
MAURITANIA,2016,SEPTEMBER,929.73,15.69
MAURITANIA,2016,OCTOBER,1250.5,45.66
MAURITANIA,2016,NOVEMBER,1086.37,80.56
MAURITANIA,2016,DECEMBER,728.67,14.73
MAURITANIA,2017,JANUARY,1458.12,48.4
MAURITANIA,2017,MARCH,1367.02,80.29
MAURITANIA,2017,APRIL,348.32,81.44
MAURITANIA,2017,MAY,1022.51,54.78
MAURITANIA,2017,JUNE,254.52,82.27
MAURITANIA,2017,JULY,1205.85,4.1
MAURITANIA,2017,OCTOBER,1302.62,52.47
MAURITANIA,2017,NOVEMBER,1282.29,6.53
MAURITANIA,2017,DECEMBER,1012.51,20.42
MAURITANIA,2018,JANUARY,866.4,59.51
MAURITANIA,2018,APRIL,1335.59,54.36
MAURITANIA,2018,JUNE,556.16,39.31
MAURITANIA,2018,JULY,531.67,69.78
MAURITANIA,2018,SEPTEMBER,1300.97,15.18
MAURITANIA,2018,NOVEMBER,436.3,67.83
MAURITANIA,2018,DECEMBER,1258.37,61.04
MAURITANIA,2019,JANUARY,1021.82,89.39
MAURITANIA,2019,FEBRUARY,558.61,6.04
MAURITANIA,2019,MARCH,338.55,22.22
MAURITANIA,2019,APRIL,397.76,51.69
MAURITANIA,2019,JUNE,948.27,61.57
MAURITANIA,2019,JULY,1492.67,6.13
MAURITANIA,2019,AUGUST,235.45,2.67
MAURITANIA,2019,SEPTEMBER,793.27,17.93
MAURITANIA,2019,NOVEMBER,1338.35,38.92
MAURITANIA,2019,DECEMBER,724.92,74.2
MAURITANIA,2020,APRIL,1030.03,14.08
MAURITANIA,2020,MAY,875.13,51.9
MAURITANIA,2020,JUNE,302.22,22.55
MAURITANIA,2020,JULY,1321.85,50.75
MAURITANIA,2020,SEPTEMBER,977.78,30.04
MAURITANIA,2020,OCTOBER,1132.29,80.62
MAURITANIA,2020,DECEMBER,1417.19,7.85
MAURITANIA,2021,JANUARY,722.39,71.47
MAURITANIA,2021,FEBRUARY,1426.98,8.6
MAURITANIA,2021,MARCH,1124.77,57.83
MAURITANIA,2021,APRIL,603.49,66.37
MAURITANIA,2021,JUNE,474.54,43.74
MAURITANIA,2021,JULY,764.9,15.76
MAURITANIA,2021,SEPTEMBER,1247.14,51.7
MAURITANIA,2021,OCTOBER,560.3,46.42
MAURITANIA,2021,NOVEMBER,1291.68,57.42
MAURITANIA,2022,FEBRUARY,266.85,87.97
MAURITANIA,2022,MARCH,408.22,11.45
MAURITANIA,2022,APRIL,520.13,76.68
MAURITANIA,2022,MAY,1103.74,47.04
MAURITANIA,2022,JUNE,838.65,83.24
MAURITANIA,2022,AUGUST,1200.53,32.17
MAURITANIA,2022,SEPTEMBER,1277.01,34.29
MAURITANIA,2022,OCTOBER,439.43,38.63
MAURITANIA,2022,NOVEMBER,1029.88,20.33
MAURITANIA,2022,DECEMBER,227.18,48.96
MAURITANIA,2023,JANUARY,1409.02,54.28
MAURITANIA,2023,FEBRUARY,673.16,54.89
MAURITANIA,2023,MARCH,904.62,30.77
MAURITANIA,2023,MAY,910.99,48.9
MAURITANIA,2023,JUNE,590.74,7.54
MAURITANIA,2023,JULY,1296.04,81.92
MAURITANIA,2023,AUGUST,1222.38,62.13
MAURITANIA,2023,SEPTEMBER,825.73,17.12
MAURITANIA,2023,OCTOBER,1442.98,22.13
MAURITANIA,2023,NOVEMBER,816.98,35.75
ALGERIA,2016,MAY,1286.9,44.71
ALGERIA,2016,DECEMBER,684.58,66.97
ALGERIA,2017,DECEMBER,1452.94,69.23
ALGERIA,2018,FEBRUARY,1328.52,81.49
ALGERIA,2018,JULY,1076.3,87.1
ALGERIA,2018,NOVEMBER,1369.41,14.15
ALGERIA,2019,NOVEMBER,555.92,5.7
ALGERIA,2020,MARCH,667.59,32.35
ALGERIA,2020,JULY,956.79,58.49
ALGERIA,2020,SEPTEMBER,854.13,84.41
ALGERIA,2021,MARCH,1172.2,52.04
ALGERIA,2021,MAY,831.2,82.66
ALGERIA,2021,AUGUST,914.98,84.5
ALGERIA,2022,MAY,1237.11,36.69
ALGERIA,2022,SEPTEMBER,476.49,55.47
ALGERIA,2023,JULY,1196.52,69.68
ALGERIA,2023,OCTOBER,571.2,83.88
ALGERIA,2023,DECEMBER,1399.03,89.98
SOMALIA,2016,JANUARY,1133.6,37.62
SOMALIA,2016,FEBRUARY,977.94,16.03
SOMALIA,2016,APRIL,1042.2,63.91
SOMALIA,2017,APRIL,881.29,54.76
SOMALIA,2017,AUGUST,960.23,65.72
SOMALIA,2018,FEBRUARY,1346.86,23.46
SOMALIA,2019,DECEMBER,703.23,81.16
SOMALIA,2020,SEPTEMBER,255.01,20.88
SOMALIA,2021,JUNE,802.5,2.01
SOMALIA,2022,AUGUST,479.57,8.82
SOMALIA,2022,SEPTEMBER,1406.17,44.37
SOMALIA,2022,OCTOBER,400.35,2.72
SOMALIA,2023,FEBRUARY,423.48,43.6
SOMALIA,2023,MAY,477.35,53.76
MALTA,2015,MAY,1180.0,81.93
MALTA,2015,JUNE,319.87,51.95
MALTA,2015,AUGUST,718.6,48.05
MALTA,2017,JANUARY,755.54,20.29
MALTA,2017,MARCH,1173.62,39.73
MALTA,2017,MAY,966.14,42.06
MALTA,2018,APRIL,257.15,52.42
MALTA,2018,OCTOBER,249.86,57.33
MALTA,2019,APRIL,582.94,66.25
MALTA,2019,JULY,565.54,27.92
MALTA,2019,NOVEMBER,757.16,46.59
MALTA,2019,DECEMBER,282.08,50.57
MALTA,2020,MAY,612.0,31.78
MALTA,2020,OCTOBER,608.89,10.91
MALTA,2021,JULY,971.73,11.84
MALTA,2021,OCTOBER,813.68,72.15
MALTA,2022,FEBRUARY,429.61,5.11
MALTA,2022,AUGUST,443.92,84.66
MALTA,2022,SEPTEMBER,1275.91,17.28
MALTA,2022,DECEMBER,686.92,50.34
MALTA,2023,APRIL,1205.33,60.92
MALTA,2023,NOVEMBER,1166.19,39.59
MALTA,2015,JANUARY,773.97,75.72
MALTA,2015,JUNE,333.99,81.29
MALTA,2015,SEPTEMBER,481.64,30.47
MALTA,2015,NOVEMBER,1213.41,57.04
MALTA,2016,JANUARY,1428.17,55.11
MALTA,2016,JUNE,410.62,74.68
MALTA,2017,MARCH,1455.6,62.22
MALTA,2017,APRIL,1087.52,7.11
MALTA,2017,OCTOBER,764.29,86.06
MALTA,2017,NOVEMBER,1252.76,34.57
MALTA,2018,FEBRUARY,1071.31,73.66
MALTA,2018,MARCH,419.53,51.58
MALTA,2018,JUNE,1366.67,52.81
MALTA,2019,FEBRUARY,1398.08,26.64
MALTA,2019,MAY,364.17,11.81
MALTA,2019,JULY,1073.98,54.32
MALTA,2020,JANUARY,337.19,65.7
MALTA,2020,JULY,1029.82,66.15
MALTA,2021,NOVEMBER,279.46,67.69
MALTA,2022,APRIL,683.35,83.03
MALTA,2022,MAY,783.41,84.53
MALTA,2022,AUGUST,617.91,57.25
MALTA,2023,JANUARY,481.77,43.94
MALTA,2023,FEBRUARY,780.71,67.57
MALTA,2023,JULY,790.49,50.76
MALTA,2023,OCTOBER,985.23,65.11
MALTA,2023,NOVEMBER,1092.11,26.55
MALTA,2015,FEBRUARY,1290.63,34.47
MALTA,2015,MARCH,970.31,61.59
MALTA,2015,APRIL,386.44,38.16
MALTA,2016,MAY,307.28,75.78
MALTA,2016,JULY,910.76,42.91
MALTA,2017,SEPTEMBER,400.94,71.62
MALTA,2018,AUGUST,495.13,79.58
MALTA,2019,FEBRUARY,366.33,24.9
MALTA,2019,AUGUST,1057.9,56.78
MALTA,2020,APRIL,1095.3,40.73
MALTA,2020,JUNE,1171.68,55.2
MALTA,2020,AUGUST,779.7,24.84
MALTA,2020,OCTOBER,673.79,38.76
MALTA,2021,JANUARY,717.97,73.62
MALTA,2021,MAY,503.44,12.27
MALTA,2021,JUNE,471.32,7.6
MALTA,2021,OCTOBER,576.74,22.62
MALTA,2022,MARCH,888.48,20.23
MALTA,2022,MAY,1078.88,77.89
MALTA,2022,JULY,1088.93,17.0
MALTA,2022,AUGUST,1115.34,77.99
MALTA,2022,OCTOBER,1379.3,24.59
MALTA,2022,NOVEMBER,746.27,11.48
MALTA,2016,JANUARY,1442.14,22.01
MALTA,2016,SEPTEMBER,909.88,58.07
MALTA,2016,DECEMBER,1252.09,73.79
MALTA,2017,NOVEMBER,1465.7,81.42
MALTA,2018,MAY,925.39,38.73
MALTA,2019,JULY,1403.24,55.67
MALTA,2020,APRIL,1224.19,21.19
MALTA,2020,MAY,208.26,50.5
MALTA,2020,JUNE,1136.33,61.96
MALTA,2020,OCTOBER,1157.01,68.13
MALTA,2021,FEBRUARY,250.43,29.77
MALTA,2021,APRIL,1340.07,80.58
MALTA,2021,JULY,680.04,79.41
MALTA,2022,JUNE,834.05,3.69
MALTA,2023,FEBRUARY,974.6,80.98
MALTA,2023,JUNE,652.1,44.08
MALTA,2023,JULY,650.26,67.13
MYANMAR,2015,MARCH,826.83,68.61
MYANMAR,2016,OCTOBER,220.09,52.66
MYANMAR,2016,DECEMBER,434.46,13.93
MYANMAR,2017,APRIL,822.2,81.68
MYANMAR,2017,AUGUST,982.47,14.21
MYANMAR,2018,JULY,536.68,10.83
MYANMAR,2018,SEPTEMBER,245.16,77.71
MYANMAR,2020,JULY,668.78,57.93
MYANMAR,2020,AUGUST,1416.67,76.2
MYANMAR,2020,SEPTEMBER,706.98,24.77
MYANMAR,2020,NOVEMBER,492.58,52.89
MYANMAR,2020,DECEMBER,804.76,78.94
MYANMAR,2021,MAY,625.61,62.75
MYANMAR,2021,OCTOBER,1121.14,22.65
MYANMAR,2021,DECEMBER,218.89,87.61
MYANMAR,2022,MARCH,450.66,72.76
MYANMAR,2022,APRIL,1470.17,60.2
MYANMAR,2022,MAY,750.19,33.79
MYANMAR,2022,AUGUST,627.56,48.86
MYANMAR,2022,SEPTEMBER,1383.31,39.18
MYANMAR,2022,NOVEMBER,1417.72,17.23
MYANMAR,2023,MAY,534.39,72.15
MYANMAR,2023,JULY,572.27,18.71
MYANMAR,2023,OCTOBER,829.94,76.45
BOLIVIA,2015,SEPTEMBER,947.28,13.28
BOLIVIA,2015,OCTOBER,1180.28,17.61
BOLIVIA,2016,FEBRUARY,1120.29,20.51
BOLIVIA,2016,NOVEMBER,563.62,6.06
BOLIVIA,2016,DECEMBER,820.5,68.18
BOLIVIA,2017,OCTOBER,1200.23,34.47
BOLIVIA,2018,JULY,602.8,82.36
BOLIVIA,2018,SEPTEMBER,511.9,75.72
BOLIVIA,2019,JUNE,1492.87,3.11
BOLIVIA,2019,DECEMBER,1166.56,84.94
BOLIVIA,2020,AUGUST,774.41,13.01
BOLIVIA,2020,SEPTEMBER,967.7,8.54
BOLIVIA,2021,FEBRUARY,1375.55,5.28
BOLIVIA,2022,SEPTEMBER,1203.79,39.09
BOLIVIA,2023,OCTOBER,262.05,12.64
BOLIVIA,2023,NOVEMBER,1008.33,19.28
NEPAL,2015,FEBRUARY,902.83,2.72
NEPAL,2015,APRIL,1367.68,72.52
NEPAL,2015,MAY,808.88,5.73
NEPAL,2015,SEPTEMBER,1235.27,22.08
NEPAL,2015,DECEMBER,1011.17,72.61
NEPAL,2016,JANUARY,509.26,89.86
NEPAL,2016,FEBRUARY,1346.57,51.6
NEPAL,2016,DECEMBER,574.8,21.84
NEPAL,2017,MARCH,259.2,30.79
NEPAL,2017,JUNE,1423.32,87.43
NEPAL,2017,OCTOBER,414.41,77.6
NEPAL,2017,NOVEMBER,761.93,18.28
NEPAL,2017,DECEMBER,726.88,81.63
NEPAL,2019,SEPTEMBER,1174.42,81.31
NEPAL,2019,OCTOBER,445.46,6.79
NEPAL,2020,JANUARY,1374.77,52.96
NEPAL,2020,MAY,397.55,85.04
NEPAL,2020,SEPTEMBER,1413.51,77.11
NEPAL,2020,NOVEMBER,1463.94,20.66
NEPAL,2021,OCTOBER,1347.95,33.71
NEPAL,2023,JANUARY,1061.42,79.06
NEPAL,2023,MAY,963.91,55.09
NEPAL,2023,DECEMBER,832.68,20.84
MALDIVES,2015,FEBRUARY,354.09,33.87
MALDIVES,2015,MARCH,209.48,81.12
MALDIVES,2015,APRIL,1015.86,23.19
MALDIVES,2015,MAY,765.25,19.72
MALDIVES,2015,JULY,1098.07,66.09
MALDIVES,2015,AUGUST,861.65,57.56
MALDIVES,2015,OCTOBER,888.73,50.94
MALDIVES,2015,DECEMBER,1234.34,39.28
MALDIVES,2016,FEBRUARY,322.22,50.54
MALDIVES,2016,MARCH,348.57,77.86
MALDIVES,2016,APRIL,1476.65,45.36
MALDIVES,2016,MAY,997.65,4.22
MALDIVES,2016,JULY,683.39,19.32
MALDIVES,2016,AUGUST,569.7,54.41
MALDIVES,2016,SEPTEMBER,883.92,21.05
MALDIVES,2016,OCTOBER,1257.05,70.61
MALDIVES,2016,NOVEMBER,1284.13,8.19
MALDIVES,2016,DECEMBER,1049.79,48.97
MALDIVES,2017,JANUARY,540.68,47.01
MALDIVES,2017,FEBRUARY,1354.82,37.42
MALDIVES,2017,MAY,1268.4,46.52
MALDIVES,2017,JUNE,830.63,82.56
MALDIVES,2017,JULY,204.04,84.96
MALDIVES,2017,AUGUST,263.78,43.82
MALDIVES,2017,SEPTEMBER,448.31,29.51
MALDIVES,2017,DECEMBER,1366.4,79.32
MALDIVES,2018,JANUARY,505.21,17.53
MALDIVES,2018,APRIL,343.82,11.75
MALDIVES,2018,MAY,389.83,44.59
MALDIVES,2018,JULY,571.86,62.56
MALDIVES,2018,AUGUST,584.82,30.13
